Date Time,T (degC)
03.04.2009 00:00:00,12.841944444444444
04.04.2009 00:00:00,13.436041666666666
05.04.2009 00:00:00,11.012847222222222
06.04.2009 00:00:00,11.967916666666666
07.04.2009 00:00:00,12.812430555555556
08.04.2009 00:00:00,12.856944444444444
09.04.2009 00:00:00,12.505555555555555
10.04.2009 00:00:00,14.262152777777779
11.04.2009 00:00:00,15.262500000000001
12.04.2009 00:00:00,14.096875
13.04.2009 00:00:00,12.79076388888889
14.04.2009 00:00:00,13.651736111111111
15.04.2009 00:00:00,14.94298611111111
16.04.2009 00:00:00,14.754097222222223
17.04.2009 00:00:00,8.090833333333332
18.04.2009 00:00:00,7.445486111111112
19.04.2009 00:00:00,10.528402777777778
20.04.2009 00:00:00,10.854791666666666
21.04.2009 00:00:00,11.108819444444444
22.04.2009 00:00:00,8.520277777777778
23.04.2009 00:00:00,6.383958333333333
24.04.2009 00:00:00,9.899722222222222
25.04.2009 00:00:00,14.380763888888888
26.04.2009 00:00:00,13.907291666666667
27.04.2009 00:00:00,15.685555555555554
28.04.2009 00:00:00,13.117638888888889
29.04.2009 00:00:00,9.359583333333333
30.04.2009 00:00:00,12.305069444444445
01.05.2009 00:00:00,12.690069444444445
02.05.2009 00:00:00,12.877569444444443
03.05.2009 00:00:00,13.19
04.05.2009 00:00:00,8.107569444444444
05.05.2009 00:00:00,6.822847222222222
06.05.2009 00:00:00,10.533333333333333
07.05.2009 00:00:00,14.193541666666667
08.05.2009 00:00:00,13.231805555555557
09.05.2009 00:00:00,13.124305555555557
10.05.2009 00:00:00,13.907361111111111
11.05.2009 00:00:00,10.490208333333333
12.05.2009 00:00:00,10.844861111111111
13.05.2009 00:00:00,11.822569444444445
14.05.2009 00:00:00,12.2475
15.05.2009 00:00:00,14.563819444444444
16.05.2009 00:00:00,13.085625
17.05.2009 00:00:00,15.731458333333332
18.05.2009 00:00:00,15.54986111111111
19.05.2009 00:00:00,15.382916666666667
20.05.2009 00:00:00,16.889791666666667
21.05.2009 00:00:00,16.80625
22.05.2009 00:00:00,13.374305555555557
23.05.2009 00:00:00,13.40673611111111
24.05.2009 00:00:00,18.656944444444445
25.05.2009 00:00:00,18.5725
26.05.2009 00:00:00,19.945
27.05.2009 00:00:00,12.920763888888889
28.05.2009 00:00:00,11.966111111111111
29.05.2009 00:00:00,11.269305555555555
30.05.2009 00:00:00,10.677916666666667
31.05.2009 00:00:00,13.568194444444444
01.06.2009 00:00:00,15.201597222222224
02.06.2009 00:00:00,17.500208333333333
03.06.2009 00:00:00,10.939305555555556
04.06.2009 00:00:00,9.306527777777779
05.06.2009 00:00:00,9.310694444444444
06.06.2009 00:00:00,8.15076388888889
07.06.2009 00:00:00,12.039583333333333
08.06.2009 00:00:00,14.51486111111111
09.06.2009 00:00:00,14.812569444444446
10.06.2009 00:00:00,14.468541666666665
11.06.2009 00:00:00,13.322291666666667
12.06.2009 00:00:00,11.077152777777776
13.06.2009 00:00:00,13.369375
14.06.2009 00:00:00,16.1
15.06.2009 00:00:00,16.252847222222222
16.06.2009 00:00:00,12.862013888888889
17.06.2009 00:00:00,14.352569444444445
18.06.2009 00:00:00,17.28451388888889
19.06.2009 00:00:00,15.913888888888888
20.06.2009 00:00:00,13.45138888888889
21.06.2009 00:00:00,11.793541666666666
22.06.2009 00:00:00,11.737569444444444
23.06.2009 00:00:00,13.875694444444443
24.06.2009 00:00:00,16.120208333333334
25.06.2009 00:00:00,14.474097222222222
26.06.2009 00:00:00,17.370069444444443
27.06.2009 00:00:00,16.32409722222222
28.06.2009 00:00:00,17.346874999999997
29.06.2009 00:00:00,18.016944444444444
30.06.2009 00:00:00,20.163055555555555
01.07.2009 00:00:00,20.121875000000003
02.07.2009 00:00:00,21.100694444444443
03.07.2009 00:00:00,21.859444444444442
04.07.2009 00:00:00,21.29236111111111
05.07.2009 00:00:00,20.610416666666666
06.07.2009 00:00:00,17.570486111111112
07.07.2009 00:00:00,15.978958333333331
08.07.2009 00:00:00,14.749513888888888
09.07.2009 00:00:00,14.636597222222223
10.07.2009 00:00:00,12.707777777777778
11.07.2009 00:00:00,12.454166666666667
12.07.2009 00:00:00,16.04715277777778
13.07.2009 00:00:00,20.174722222222222
14.07.2009 00:00:00,19.891319444444445
15.07.2009 00:00:00,20.359305555555554
16.07.2009 00:00:00,20.84472222222222
17.07.2009 00:00:00,19.871944444444445
18.07.2009 00:00:00,15.099791666666667
19.07.2009 00:00:00,14.937916666666666
20.07.2009 00:00:00,15.336180555555554
21.07.2009 00:00:00,18.57069444444444
22.07.2009 00:00:00,21.63423611111111
23.07.2009 00:00:00,20.633819444444445
24.07.2009 00:00:00,16.73159722222222
25.07.2009 00:00:00,15.104305555555555
26.07.2009 00:00:00,16.660486111111112
27.07.2009 00:00:00,20.307361111111113
28.07.2009 00:00:00,18.874305555555555
29.07.2009 00:00:00,19.25111111111111
30.07.2009 00:00:00,18.689652777777777
31.07.2009 00:00:00,15.690763888888888
01.08.2009 00:00:00,18.86479166666667
02.08.2009 00:00:00,20.094166666666666
03.08.2009 00:00:00,17.196875
04.08.2009 00:00:00,17.259097222222223
05.08.2009 00:00:00,18.062291666666667
06.08.2009 00:00:00,19.816041666666667
07.08.2009 00:00:00,21.350069444444443
08.08.2009 00:00:00,21.142013888888886
09.08.2009 00:00:00,19.97076388888889
10.08.2009 00:00:00,18.686666666666667
11.08.2009 00:00:00,18.151458333333334
12.08.2009 00:00:00,17.936875
13.08.2009 00:00:00,17.161805555555556
14.08.2009 00:00:00,15.985555555555557
15.08.2009 00:00:00,19.0475
16.08.2009 00:00:00,21.997430555555557
17.08.2009 00:00:00,21.65895833333333
18.08.2009 00:00:00,18.675972222222224
19.08.2009 00:00:00,20.17659722222222
20.08.2009 00:00:00,25.302847222222223
21.08.2009 00:00:00,19.559930555555557
22.08.2009 00:00:00,15.945416666666667
23.08.2009 00:00:00,16.141527777777778
24.08.2009 00:00:00,19.28527777777778
25.08.2009 00:00:00,20.497638888888886
26.08.2009 00:00:00,19.37423611111111
27.08.2009 00:00:00,20.371111111111112
28.08.2009 00:00:00,20.013194444444444
29.08.2009 00:00:00,15.186041666666666
30.08.2009 00:00:00,13.711805555555555
31.08.2009 00:00:00,16.808611111111112
01.09.2009 00:00:00,21.28972222222222
02.09.2009 00:00:00,19.001388888888886
03.09.2009 00:00:00,16.202916666666667
04.09.2009 00:00:00,14.0325
05.09.2009 00:00:00,12.399652777777778
06.09.2009 00:00:00,12.459236111111112
07.09.2009 00:00:00,14.613750000000001
08.09.2009 00:00:00,16.745625
09.09.2009 00:00:00,17.5
10.09.2009 00:00:00,15.012847222222222
11.09.2009 00:00:00,15.170902777777778
12.09.2009 00:00:00,13.812847222222222
13.09.2009 00:00:00,11.097638888888888
14.09.2009 00:00:00,10.908194444444444
15.09.2009 00:00:00,13.9475
16.09.2009 00:00:00,14.738888888888889
17.09.2009 00:00:00,13.91048611111111
18.09.2009 00:00:00,14.355069444444446
19.09.2009 00:00:00,15.05173611111111
20.09.2009 00:00:00,16.466666666666665
21.09.2009 00:00:00,15.037361111111112
22.09.2009 00:00:00,16.056875
23.09.2009 00:00:00,15.67173611111111
24.09.2009 00:00:00,13.3175
25.09.2009 00:00:00,10.895972222222222
26.09.2009 00:00:00,10.790486111111111
27.09.2009 00:00:00,11.474027777777778
28.09.2009 00:00:00,11.933958333333333
29.09.2009 00:00:00,14.043333333333333
30.09.2009 00:00:00,10.814722222222223
01.10.2009 00:00:00,11.937847222222222
02.10.2009 00:00:00,8.827152777777776
03.10.2009 00:00:00,10.735555555555557
04.10.2009 00:00:00,11.762222222222222
05.10.2009 00:00:00,10.35763888888889
06.10.2009 00:00:00,14.646597222222223
07.10.2009 00:00:00,18.605763888888887
08.10.2009 00:00:00,15.332394366197182
09.10.2009 00:00:00,8.024791666666665
10.10.2009 00:00:00,10.106458333333332
11.10.2009 00:00:00,10.525347222222223
12.10.2009 00:00:00,6.733125
13.10.2009 00:00:00,4.617083333333333
14.10.2009 00:00:00,2.384097222222222
15.10.2009 00:00:00,1.2434027777777779
16.10.2009 00:00:00,3.919583333333333
17.10.2009 00:00:00,3.9593055555555554
18.10.2009 00:00:00,3.9187499999999997
19.10.2009 00:00:00,2.887013888888889
20.10.2009 00:00:00,1.3233333333333333
21.10.2009 00:00:00,2.522222222222222
22.10.2009 00:00:00,2.577916666666667
23.10.2009 00:00:00,6.439791666666667
24.10.2009 00:00:00,7.475416666666667
25.10.2009 00:00:00,9.271527777777777
26.10.2009 00:00:00,8.065625
27.10.2009 00:00:00,10.446666666666665
28.10.2009 00:00:00,9.549791666666668
29.10.2009 00:00:00,8.715277777777779
30.10.2009 00:00:00,6.229583333333333
31.10.2009 00:00:00,1.4540277777777777
01.11.2009 00:00:00,3.2109027777777777
02.11.2009 00:00:00,6.373680555555556
03.11.2009 00:00:00,5.777013888888889
04.11.2009 00:00:00,5.354652777777778
05.11.2009 00:00:00,6.10125
06.11.2009 00:00:00,6.322291666666667
07.11.2009 00:00:00,4.510486111111111
08.11.2009 00:00:00,4.141736111111111
09.11.2009 00:00:00,3.5526388888888887
10.11.2009 00:00:00,4.204930555555555
11.11.2009 00:00:00,5.290555555555556
12.11.2009 00:00:00,4.559027777777778
13.11.2009 00:00:00,8.440138888888889
14.11.2009 00:00:00,10.077569444444444
15.11.2009 00:00:00,9.69951388888889
16.11.2009 00:00:00,7.326527777777778
17.11.2009 00:00:00,9.412986111111111
18.11.2009 00:00:00,8.269583333333333
19.11.2009 00:00:00,9.205763888888889
20.11.2009 00:00:00,8.08125
21.11.2009 00:00:00,9.07826388888889
22.11.2009 00:00:00,10.616458333333334
23.11.2009 00:00:00,9.036111111111111
24.11.2009 00:00:00,9.579027777777778
25.11.2009 00:00:00,10.929513888888888
26.11.2009 00:00:00,8.046180555555557
27.11.2009 00:00:00,7.162152777777777
28.11.2009 00:00:00,6.894375
29.11.2009 00:00:00,8.692708333333334
30.11.2009 00:00:00,5.038819444444445
01.12.2009 00:00:00,3.6824305555555554
02.12.2009 00:00:00,0.9474305555555556
03.12.2009 00:00:00,3.923402777777778
04.12.2009 00:00:00,2.817152777777778
05.12.2009 00:00:00,0.9170833333333334
06.12.2009 00:00:00,6.259722222222222
07.12.2009 00:00:00,5.101180555555556
08.12.2009 00:00:00,5.644375
09.12.2009 00:00:00,4.598125
10.12.2009 00:00:00,4.00625
11.12.2009 00:00:00,1.4195833333333332
12.12.2009 00:00:00,-0.037013888888888895
13.12.2009 00:00:00,-2.9225694444444446
14.12.2009 00:00:00,-3.671111111111111
15.12.2009 00:00:00,-2.45125
16.12.2009 00:00:00,-3.8531944444444446
17.12.2009 00:00:00,-6.976875
18.12.2009 00:00:00,-10.73625
19.12.2009 00:00:00,-15.984930555555556
20.12.2009 00:00:00,-12.193194444444444
21.12.2009 00:00:00,-3.2488888888888887
22.12.2009 00:00:00,3.1913194444444444
23.12.2009 00:00:00,-0.07305555555555557
24.12.2009 00:00:00,-0.26805555555555555
25.12.2009 00:00:00,3.6904166666666662
26.12.2009 00:00:00,2.0029861111111114
27.12.2009 00:00:00,-0.5450694444444444
28.12.2009 00:00:00,2.0119444444444445
29.12.2009 00:00:00,-2.211875
30.12.2009 00:00:00,1.1199305555555557
31.12.2009 00:00:00,-1.2822916666666666
01.01.2010 00:00:00,-3.8192361111111115
02.01.2010 00:00:00,-5.110555555555555
03.01.2010 00:00:00,-4.702222222222222
04.01.2010 00:00:00,-6.132569444444445
05.01.2010 00:00:00,-10.263402777777777
06.01.2010 00:00:00,-9.028194444444445
07.01.2010 00:00:00,-8.348263888888889
08.01.2010 00:00:00,-9.687083333333334
09.01.2010 00:00:00,-5.3152083333333335
10.01.2010 00:00:00,-5.1774305555555555
11.01.2010 00:00:00,-6.733888888888888
12.01.2010 00:00:00,-6.860902777777778
13.01.2010 00:00:00,-9.431736111111112
14.01.2010 00:00:00,-2.341527777777778
15.01.2010 00:00:00,-2.103472222222222
16.01.2010 00:00:00,-2.7097916666666664
17.01.2010 00:00:00,-0.041319444444444436
18.01.2010 00:00:00,2.249513888888889
19.01.2010 00:00:00,0.7620833333333333
20.01.2010 00:00:00,-0.22277777777777777
21.01.2010 00:00:00,-6.013402777777777
22.01.2010 00:00:00,-6.487013888888889
23.01.2010 00:00:00,-5.828472222222222
24.01.2010 00:00:00,-5.601180555555556
25.01.2010 00:00:00,-5.586111111111111
26.01.2010 00:00:00,-11.842916666666667
27.01.2010 00:00:00,-11.237708333333334
28.01.2010 00:00:00,-0.5391666666666667
29.01.2010 00:00:00,0.02861111111111112
30.01.2010 00:00:00,-2.1807638888888885
31.01.2010 00:00:00,-4.670763888888889
01.02.2010 00:00:00,-2.2762499999999997
02.02.2010 00:00:00,-1.8699305555555554
03.02.2010 00:00:00,0.5686111111111111
04.02.2010 00:00:00,0.2692361111111111
05.02.2010 00:00:00,-0.6791666666666667
06.02.2010 00:00:00,-0.031597222222222214
07.02.2010 00:00:00,-4.96375
08.02.2010 00:00:00,-7.049444444444444
09.02.2010 00:00:00,-6.849374999999999
10.02.2010 00:00:00,-6.7039583333333335
11.02.2010 00:00:00,-6.440972222222222
12.02.2010 00:00:00,-3.690347222222222
13.02.2010 00:00:00,-4.790625
14.02.2010 00:00:00,-4.7960416666666665
15.02.2010 00:00:00,-4.657777777777778
16.02.2010 00:00:00,-5.632638888888889
17.02.2010 00:00:00,-5.175902777777778
18.02.2010 00:00:00,1.6727083333333335
19.02.2010 00:00:00,1.4715277777777778
20.02.2010 00:00:00,0.8743055555555556
21.02.2010 00:00:00,-0.27694444444444444
22.02.2010 00:00:00,2.457986111111111
23.02.2010 00:00:00,3.830625
24.02.2010 00:00:00,2.875277777777778
25.02.2010 00:00:00,5.845416666666667
26.02.2010 00:00:00,6.734444444444445
27.02.2010 00:00:00,4.960277777777778
28.02.2010 00:00:00,7.890347222222222
01.03.2010 00:00:00,4.1686805555555555
02.03.2010 00:00:00,1.7577083333333334
03.03.2010 00:00:00,1.2244444444444444
04.03.2010 00:00:00,-2.09625
05.03.2010 00:00:00,-3.3188194444444448
06.03.2010 00:00:00,-3.962083333333333
07.03.2010 00:00:00,-4.605069444444444
08.03.2010 00:00:00,-3.963263888888889
09.03.2010 00:00:00,-5.612152777777777
10.03.2010 00:00:00,-2.8002777777777776
11.03.2010 00:00:00,-3.694861111111111
12.03.2010 00:00:00,0.4536111111111111
13.03.2010 00:00:00,2.430416666666667
14.03.2010 00:00:00,3.5877777777777777
15.03.2010 00:00:00,1.583125
16.03.2010 00:00:00,2.5239583333333333
17.03.2010 00:00:00,5.762569444444444
18.03.2010 00:00:00,7.2924999999999995
19.03.2010 00:00:00,10.054791666666667
20.03.2010 00:00:00,11.704166666666667
21.03.2010 00:00:00,11.052777777777777
22.03.2010 00:00:00,7.843958333333333
23.03.2010 00:00:00,7.81513888888889
24.03.2010 00:00:00,9.440069444444443
25.03.2010 00:00:00,13.035555555555554
26.03.2010 00:00:00,12.167499999999999
27.03.2010 00:00:00,7.553333333333334
28.03.2010 00:00:00,7.707152777777777
29.03.2010 00:00:00,8.790624999999999
30.03.2010 00:00:00,11.835347222222222
31.03.2010 00:00:00,7.196458333333333
01.04.2010 00:00:00,5.149166666666667
02.04.2010 00:00:00,4.511597222222222
03.04.2010 00:00:00,6.469375
04.04.2010 00:00:00,8.471666666666668
05.04.2010 00:00:00,6.703819444444445
06.04.2010 00:00:00,7.878611111111111
07.04.2010 00:00:00,10.287847222222222
08.04.2010 00:00:00,10.953333333333333
09.04.2010 00:00:00,9.014305555555556
10.04.2010 00:00:00,5.893263888888889
11.04.2010 00:00:00,3.311388888888889
12.04.2010 00:00:00,4.971041666666667
13.04.2010 00:00:00,8.063055555555556
14.04.2010 00:00:00,5.843819444444445
15.04.2010 00:00:00,4.57375
16.04.2010 00:00:00,5.930486111111112
17.04.2010 00:00:00,7.110069444444445
18.04.2010 00:00:00,10.029097222222223
19.04.2010 00:00:00,9.167083333333332
20.04.2010 00:00:00,10.789027777777779
21.04.2010 00:00:00,5.191319444444444
22.04.2010 00:00:00,5.428472222222222
23.04.2010 00:00:00,7.158472222222222
24.04.2010 00:00:00,10.385208333333333
25.04.2010 00:00:00,13.807708333333332
26.04.2010 00:00:00,12.09875
27.04.2010 00:00:00,12.125625
28.04.2010 00:00:00,12.295277777777777
29.04.2010 00:00:00,16.264027777777777
30.04.2010 00:00:00,16.89784722222222
01.05.2010 00:00:00,12.571874999999999
02.05.2010 00:00:00,10.152986111111112
03.05.2010 00:00:00,10.737152777777778
04.05.2010 00:00:00,7.7245833333333325
05.05.2010 00:00:00,6.508611111111112
06.05.2010 00:00:00,5.301875
07.05.2010 00:00:00,6.5282638888888895
08.05.2010 00:00:00,9.42173611111111
09.05.2010 00:00:00,10.063472222222224
10.05.2010 00:00:00,8.315833333333334
11.05.2010 00:00:00,8.674097222222223
12.05.2010 00:00:00,10.531944444444443
13.05.2010 00:00:00,7.5614583333333325
14.05.2010 00:00:00,6.844930555555555
15.05.2010 00:00:00,5.676944444444445
16.05.2010 00:00:00,9.668611111111112
17.05.2010 00:00:00,10.386944444444445
18.05.2010 00:00:00,9.252222222222223
19.05.2010 00:00:00,7.247847222222223
20.05.2010 00:00:00,9.747152777777778
21.05.2010 00:00:00,13.202916666666667
22.05.2010 00:00:00,13.694375
23.05.2010 00:00:00,16.733541666666667
24.05.2010 00:00:00,16.534374999999997
25.05.2010 00:00:00,14.097222222222221
26.05.2010 00:00:00,10.879583333333334
27.05.2010 00:00:00,12.005902777777777
28.05.2010 00:00:00,12.901527777777778
29.05.2010 00:00:00,13.701805555555556
30.05.2010 00:00:00,13.089444444444446
31.05.2010 00:00:00,9.135625
01.06.2010 00:00:00,9.696666666666665
02.06.2010 00:00:00,10.762847222222222
03.06.2010 00:00:00,15.629999999999999
04.06.2010 00:00:00,15.741805555555556
05.06.2010 00:00:00,18.142152777777778
06.06.2010 00:00:00,20.894861111111112
07.06.2010 00:00:00,18.391527777777778
08.06.2010 00:00:00,19.18451388888889
09.06.2010 00:00:00,22.765833333333333
10.06.2010 00:00:00,23.381527777777777
11.06.2010 00:00:00,21.40152777777778
12.06.2010 00:00:00,16.526944444444446
13.06.2010 00:00:00,13.772361111111111
14.06.2010 00:00:00,13.766805555555557
15.06.2010 00:00:00,14.702638888888888
16.06.2010 00:00:00,14.369652777777778
17.06.2010 00:00:00,16.42826388888889
18.06.2010 00:00:00,16.227083333333333
19.06.2010 00:00:00,11.686736111111111
20.06.2010 00:00:00,12.194166666666668
21.06.2010 00:00:00,11.77111111111111
22.06.2010 00:00:00,13.499305555555557
23.06.2010 00:00:00,15.645208333333333
24.06.2010 00:00:00,19.071180555555557
25.06.2010 00:00:00,18.646805555555556
26.06.2010 00:00:00,18.4225
27.06.2010 00:00:00,18.653194444444445
28.06.2010 00:00:00,20.56875
29.06.2010 00:00:00,22.12826388888889
30.06.2010 00:00:00,21.986736111111114
01.07.2010 00:00:00,22.516180555555554
02.07.2010 00:00:00,24.508611111111108
03.07.2010 00:00:00,25.76263888888889
04.07.2010 00:00:00,21.899305555555557
05.07.2010 00:00:00,20.661944444444444
06.07.2010 00:00:00,16.13145833333333
07.07.2010 00:00:00,17.121111111111112
08.07.2010 00:00:00,21.296666666666667
09.07.2010 00:00:00,24.863055555555558
10.07.2010 00:00:00,26.892777777777777
11.07.2010 00:00:00,27.641180555555554
12.07.2010 00:00:00,26.16451388888889
13.07.2010 00:00:00,22.602291666666666
14.07.2010 00:00:00,25.20576388888889
15.07.2010 00:00:00,22.04013888888889
16.07.2010 00:00:00,24.956249999999997
17.07.2010 00:00:00,20.437569444444446
18.07.2010 00:00:00,18.97763888888889
19.07.2010 00:00:00,18.564027777777778
20.07.2010 00:00:00,20.566180555555558
21.07.2010 00:00:00,25.011736111111112
22.07.2010 00:00:00,22.310555555555553
23.07.2010 00:00:00,17.72694444444444
24.07.2010 00:00:00,16.439861111111114
25.07.2010 00:00:00,15.598541666666668
26.07.2010 00:00:00,15.03840277777778
27.07.2010 00:00:00,17.536180555555557
28.07.2010 00:00:00,16.254097222222224
29.07.2010 00:00:00,14.777152777777777
30.07.2010 00:00:00,15.912500000000001
31.07.2010 00:00:00,17.908055555555556
01.08.2010 00:00:00,20.780347222222222
02.08.2010 00:00:00,18.94020833333333
03.08.2010 00:00:00,15.60638888888889
04.08.2010 00:00:00,16.177569444444444
05.08.2010 00:00:00,16.5525
06.08.2010 00:00:00,14.068958333333335
07.08.2010 00:00:00,17.787847222222222
08.08.2010 00:00:00,17.042291666666667
09.08.2010 00:00:00,17.072083333333335
10.08.2010 00:00:00,18.891180555555554
11.08.2010 00:00:00,17.047291666666666
12.08.2010 00:00:00,15.393749999999999
13.08.2010 00:00:00,16.05125
14.08.2010 00:00:00,16.011875
15.08.2010 00:00:00,14.985694444444444
16.08.2010 00:00:00,14.947222222222223
17.08.2010 00:00:00,13.507152777777778
18.08.2010 00:00:00,15.740486111111112
19.08.2010 00:00:00,16.07645833333333
20.08.2010 00:00:00,17.463680555555555
21.08.2010 00:00:00,20.63451388888889
22.08.2010 00:00:00,21.354027777777777
23.08.2010 00:00:00,18.987777777777776
24.08.2010 00:00:00,17.593888888888888
25.08.2010 00:00:00,15.32736111111111
26.08.2010 00:00:00,17.58763888888889
27.08.2010 00:00:00,18.342152777777777
28.08.2010 00:00:00,13.337986111111112
29.08.2010 00:00:00,11.584791666666668
30.08.2010 00:00:00,9.116111111111111
31.08.2010 00:00:00,12.21125
01.09.2010 00:00:00,11.763055555555557
02.09.2010 00:00:00,12.751319444444444
03.09.2010 00:00:00,13.184444444444445
04.09.2010 00:00:00,11.093125
05.09.2010 00:00:00,10.106805555555557
06.09.2010 00:00:00,10.493055555555555
07.09.2010 00:00:00,12.327013888888889
08.09.2010 00:00:00,13.766944444444444
09.09.2010 00:00:00,13.811875
10.09.2010 00:00:00,14.476319444444446
11.09.2010 00:00:00,14.012777777777778
12.09.2010 00:00:00,15.416180555555554
13.09.2010 00:00:00,13.586319444444445
14.09.2010 00:00:00,12.564583333333333
15.09.2010 00:00:00,14.118749999999999
16.09.2010 00:00:00,12.476597222222223
17.09.2010 00:00:00,11.312430555555556
18.09.2010 00:00:00,9.28
19.09.2010 00:00:00,9.431527777777779
20.09.2010 00:00:00,11.099791666666668
21.09.2010 00:00:00,12.727361111111112
22.09.2010 00:00:00,13.079652777777778
23.09.2010 00:00:00,14.346388888888889
24.09.2010 00:00:00,16.234444444444446
25.09.2010 00:00:00,10.467291666666666
26.09.2010 00:00:00,9.055486111111112
27.09.2010 00:00:00,8.31125
28.09.2010 00:00:00,9.216944444444444
29.09.2010 00:00:00,8.228055555555555
30.09.2010 00:00:00,8.500763888888889
01.10.2010 00:00:00,9.953541666666666
02.10.2010 00:00:00,11.336319444444445
03.10.2010 00:00:00,13.296666666666667
04.10.2010 00:00:00,11.158333333333333
05.10.2010 00:00:00,12.667291666666666
06.10.2010 00:00:00,13.678819444444445
07.10.2010 00:00:00,12.32763888888889
08.10.2010 00:00:00,12.215277777777779
09.10.2010 00:00:00,10.290694444444444
10.10.2010 00:00:00,6.610625
11.10.2010 00:00:00,5.423055555555555
12.10.2010 00:00:00,3.725763888888889
13.10.2010 00:00:00,4.894513888888889
14.10.2010 00:00:00,6.081736111111111
15.10.2010 00:00:00,8.216041666666666
16.10.2010 00:00:00,6.098888888888889
17.10.2010 00:00:00,5.2051388888888885
18.10.2010 00:00:00,2.035902777777778
19.10.2010 00:00:00,3.488888888888889
20.10.2010 00:00:00,4.956527777777778
21.10.2010 00:00:00,4.310208333333333
22.10.2010 00:00:00,4.114027777777777
23.10.2010 00:00:00,5.056597222222222
24.10.2010 00:00:00,7.405833333333334
25.10.2010 00:00:00,3.8912500000000003
26.10.2010 00:00:00,3.963194444444445
